HAHHAHA TROLOLOLOL MIKKEL
63	0.0821658	-0.994029	-0.0718038	-0.22487
63	0.00147667	-0.999484	-0.032097	0.299093
63	0.994004	0.0388768	-0.102201	-1.292
63	0.39442	0.260286	0.881297	-0.21656
64	0.082307	-0.995473	-0.0475302	-0.226303
64	0.000690193	-0.998994	-0.0448476	0.297743
64	0.993646	-0.0109304	-0.112018	-1.22853
65	0.075104	-0.99446	-0.0735386	-0.223774
65	0.0132173	-0.999558	-0.0266233	0.291724
65	0.998254	0.00921228	-0.0583467	-1.1922
65	-0	0	1	0.1
65	-0	0	1	0.1
65	-0	0	1	0.1
66	0.0636308	-0.996215	-0.059212	-0.222069
66	-0.0251398	-0.998639	-0.0457071	0.305229
66	0.998837	-0.00425849	-0.0480218	-1.12358
66	-nan	-nan	-nan	nan
66	-nan	-nan	-nan	nan
66	-nan	-nan	-nan	nan
67	0.0649887	-0.996611	-0.0504272	-0.222405
67	0.0268556	-0.999199	-0.0296815	0.287715
67	0.996809	-0.0139568	-0.0785908	-1.07814
68	0.0432618	-0.998509	-0.033288	-0.217781
68	0.0127748	-0.999103	-0.0403769	0.290235
68	0.996268	1.61356e-06	-0.0863141	-1.02716
